Time (s),USB Avg Power (mW)
0.2080,554.5783
0.2082,553.3854
0.2084,566.4885
0.2086,556.9594
0.2088,584.3587
0.2090,678.4764
0.2092,834.5457
0.2094,900.0711
0.2096,895.3041
0.2098,891.73
0.2100,892.923
0.2102,894.116
0.2104,896.4971
0.2106,894.116
0.2108,892.923
0.2110,890.542
0.2112,881.008
0.2114,864.3307
0.2116,885.775
0.2118,865.5238
0.2120,863.1378
0.2122,863.1378
0.2124,864.3307
0.2126,865.5238
0.2128,861.9497
0.2130,861.9497
0.2132,861.9497
0.2134,844.0748
0.2136,637.9739
0.2138,447.3526
0.2140,446.1645
0.2142,560.5334
0.2144,559.3405
0.2146,553.3854
0.2148,553.3854
0.2150,552.1924
0.2152,553.3854
0.2154,560.5334
0.2156,552.1924
0.2158,552.1924
0.2160,553.3854
0.2162,552.1924
0.2164,559.3405
0.2166,551.0043
0.2168,553.3854
0.2170,552.1924
0.2172,552.1924
0.2174,559.3405
0.2176,552.1924
0.2178,552.1924
0.2180,553.3854
0.2182,553.3854
0.2184,559.3405
0.2186,552.1924
0.2188,552.1924
0.2190,552.1924
0.2192,552.1924
0.2194,560.5334
0.2196,552.1924
0.2198,553.3854
0.2200,553.3854
0.2202,553.3854
0.2204,559.3405
0.2206,552.1924
0.2208,553.3854
0.2210,552.1924
0.2212,553.3854
0.2214,560.5334
0.2216,552.1924
0.2218,552.1924
0.2220,553.3854
0.2222,553.3854
0.2224,560.5334
0.2226,552.1924
0.2228,553.3854
0.2230,553.3854
0.2232,554.5783
0.2234,559.3405
0.2236,553.3854
0.2238,554.5783
0.2240,554.5783
0.2242,553.3854
0.2244,560.5334
0.2246,554.5783
0.2248,554.5783
0.2250,554.5783
0.2252,565.3004
0.2254,549.8113
0.2256,552.1924
0.2258,554.5783
0.2260,554.5783
0.2262,554.5783
0.2264,559.3405
0.2266,553.3854
0.2268,554.5783
0.2270,553.3854
0.2272,554.5783
0.2274,561.7264
0.2276,553.3854
0.2278,554.5783
0.2280,554.5783
0.2282,554.5783
0.2284,561.7264
