Time (s),USB Avg Power (mW)
0.2620,904.2798
0.2622,905.4716
0.2624,877.983
0.2626,880.3714
0.2628,875.5898
0.2630,874.3931
0.2632,876.7864
0.2634,875.5898
0.2636,881.5681
0.2638,874.3931
0.2640,874.3931
0.2642,875.5898
0.2644,876.7864
0.2646,791.9177
0.2648,447.6562
0.2650,444.0711
0.2652,526.5466
0.2654,560.0184
0.2656,562.4068
0.2658,560.0184
0.2660,558.8217
0.2662,560.0184
0.2664,561.215
0.2666,562.4068
0.2668,558.8217
0.2670,558.8217
0.2672,560.0184
0.2674,560.0184
0.2676,562.4068
0.2678,557.6299
0.2680,558.8217
0.2682,558.8217
0.2684,561.215
0.2686,562.4068
0.2688,558.8217
0.2690,557.6299
0.2692,560.0184
0.2694,560.0184
0.2696,563.6034
0.2698,558.8217
0.2700,557.6299
0.2702,560.0184
0.2704,561.215
0.2706,562.4068
0.2708,560.0184
0.2710,558.8217
0.2712,558.8217
0.2714,560.0184
0.2716,562.4068
0.2718,558.8217
0.2720,558.8217
0.2722,558.8217
0.2724,560.0184
0.2726,562.4068
0.2728,558.8217
0.2730,558.8217
0.2732,560.0184
0.2734,560.0184
0.2736,562.4068
0.2738,558.8217
0.2740,558.8217
0.2742,558.8217
0.2744,560.0184
0.2746,563.6034
0.2748,560.0184
0.2750,558.8217
0.2752,558.8217
0.2754,558.8217
0.2756,563.6034
0.2758,560.0184
0.2760,558.8217
0.2762,558.8217
0.2764,560.0184
0.2766,562.4068
0.2768,558.8217
0.2770,557.6299
0.2772,558.8217
0.2774,560.0184
0.2776,562.4068
0.2778,558.8217
0.2780,558.8217
0.2782,557.6299
0.2784,560.0184
0.2786,563.6034
0.2788,558.8217
0.2790,558.8217
0.2792,568.3851
0.2794,550.455
0.2796,563.6034
0.2798,557.6299
